code_pays,annee,genre,age_valeur,broad_sector,sector21,population,tranche_age
CIV,2021,male,27,Services,Other service activities,6020.0,25-35
CIV,2021,male,28,Services,Other service activities,5775.0,25-35
CIV,2021,male,29,Services,Other service activities,5551.0,25-35
CIV,2021,male,30,Services,Other service activities,5335.0,25-35
CIV,2021,male,31,Services,Other service activities,5127.0,25-35
CIV,2021,male,32,Services,Other service activities,4950.0,25-35
CIV,2021,male,33,Services,Other service activities,4814.0,25-35
CIV,2021,male,34,Services,Other service activities,4707.0,25-35
CIV,2021,male,35,Services,Other service activities,4605.0,25-35
CIV,2022,male,25,Services,Other service activities,8177.0,25-35
CIV,2022,male,26,Services,Other service activities,7811.0,25-35
CIV,2022,male,27,Services,Other service activities,7469.0,25-35
CIV,2022,male,28,Services,Other service activities,7164.0,25-35
CIV,2022,male,29,Services,Other service activities,6889.0,25-35
CIV,2022,male,30,Services,Other service activities,6623.0,25-35
CIV,2022,male,31,Services,Other service activities,6369.0,25-35
CIV,2022,male,32,Services,Other service activities,6139.0,25-35
CIV,2022,male,33,Services,Other service activities,5938.0,25-35
CIV,2022,male,34,Services,Other service activities,5760.0,25-35
CIV,2022,male,35,Services,Other service activities,5592.0,25-35
CIV,2023,male,25,Services,Other service activities,8488.0,25-35
CIV,2023,male,26,Services,Other service activities,8109.0,25-35
CIV,2023,male,27,Services,Other service activities,7755.0,25-35
CIV,2023,male,28,Services,Other service activities,7440.0,25-35
CIV,2023,male,29,Services,Other service activities,7154.0,25-35
CIV,2023,male,30,Services,Other service activities,6876.0,25-35
CIV,2023,male,31,Services,Other service activities,6611.0,25-35
CIV,2023,male,32,Services,Other service activities,6362.0,25-35
CIV,2023,male,33,Services,Other service activities,6129.0,25-35
CIV,2023,male,34,Services,Other service activities,5913.0,25-35
CIV,2023,male,35,Services,Other service activities,5708.0,25-35
CIV,2024,male,25,Services,Other service activities,8907.0,25-35
CIV,2024,male,26,Services,Other service activities,8522.0,25-35
CIV,2024,male,27,Services,Other service activities,8158.0,25-35
CIV,2024,male,28,Services,Other service activities,7828.0,25-35
CIV,2024,male,29,Services,Other service activities,7525.0,25-35
CIV,2024,male,30,Services,Other service activities,7229.0,25-35
CIV,2024,male,31,Services,Other service activities,6945.0,25-35
CIV,2024,male,32,Services,Other service activities,6674.0,25-35
CIV,2024,male,33,Services,Other service activities,6411.0,25-35
CIV,2024,male,34,Services,Other service activities,6163.0,25-35
CIV,2024,male,35,Services,Other service activities,5927.0,25-35
CIV,2025,male,25,Services,Other service activities,9363.0,25-35
CIV,2025,male,26,Services,Other service activities,8978.0,25-35
CIV,2025,male,27,Services,Other service activities,8608.0,25-35
CIV,2025,male,28,Services,Other service activities,8263.0,25-35
CIV,2025,male,29,Services,Other service activities,7939.0,25-35
CIV,2025,male,30,Services,Other service activities,7621.0,25-35
CIV,2025,male,31,Services,Other service activities,7315.0,25-35
CIV,2025,male,32,Services,Other service activities,7019.0,25-35
CIV,2025,male,33,Services,Other service activities,6732.0,25-35
CIV,2025,male,34,Services,Other service activities,6459.0,25-35
CIV,2025,male,35,Services,Other service activities,6198.0,25-35
CIV,2015,male,25,Services,"Professional, scientific and technical activities",1480.0,25-35
CIV,2015,male,26,Services,"Professional, scientific and technical activities",1412.0,25-35
CIV,2015,male,27,Services,"Professional, scientific and technical activities",1350.0,25-35
CIV,2015,male,28,Services,"Professional, scientific and technical activities",1295.0,25-35
CIV,2015,male,29,Services,"Professional, scientific and technical activities",1246.0,25-35
CIV,2015,male,30,Services,"Professional, scientific and technical activities",1200.0,25-35
CIV,2015,male,31,Services,"Professional, scientific and technical activities",1156.0,25-35
CIV,2015,male,32,Services,"Professional, scientific and technical activities",1125.0,25-35
CIV,2015,male,33,Services,"Professional, scientific and technical activities",1112.0,25-35
CIV,2015,male,34,Services,"Professional, scientific and technical activities",1110.0,25-35
CIV,2015,male,35,Services,"Professional, scientific and technical activities",1109.0,25-35
CIV,2016,male,25,Services,"Professional, scientific and technical activities",1325.0,25-35
CIV,2016,male,26,Services,"Professional, scientific and technical activities",1264.0,25-35
CIV,2016,male,27,Services,"Professional, scientific and technical activities",1208.0,25-35
CIV,2016,male,28,Services,"Professional, scientific and technical activities",1158.0,25-35
CIV,2016,male,29,Services,"Professional, scientific and technical activities",1112.0,25-35
CIV,2016,male,30,Services,"Professional, scientific and technical activities",1070.0,25-35
CIV,2016,male,31,Services,"Professional, scientific and technical activities",1029.0,25-35
CIV,2016,male,32,Services,"Professional, scientific and technical activities",1000.0,25-35
CIV,2016,male,33,Services,"Professional, scientific and technical activities",987.0,25-35
CIV,2016,male,34,Services,"Professional, scientific and technical activities",984.0,25-35
CIV,2016,male,35,Services,"Professional, scientific and technical activities",981.0,25-35
CIV,2017,male,25,Services,"Professional, scientific and technical activities",746.0,25-35
CIV,2017,male,26,Services,"Professional, scientific and technical activities",712.0,25-35
CIV,2017,male,27,Services,"Professional, scientific and technical activities",681.0,25-35
CIV,2017,male,28,Services,"Professional, scientific and technical activities",652.0,25-35
CIV,2017,male,29,Services,"Professional, scientific and technical activities",626.0,25-35
CIV,2017,male,30,Services,"Professional, scientific and technical activities",602.0,25-35
CIV,2017,male,31,Services,"Professional, scientific and technical activities",578.0,25-35
CIV,2017,male,32,Services,"Professional, scientific and technical activities",561.0,25-35
CIV,2017,male,33,Services,"Professional, scientific and technical activities",552.0,25-35
CIV,2017,male,34,Services,"Professional, scientific and technical activities",549.0,25-35
CIV,2017,male,35,Services,"Professional, scientific and technical activities",547.0,25-35
CIV,2018,male,25,Services,"Professional, scientific and technical activities",1024.0,25-35
CIV,2018,male,26,Services,"Professional, scientific and technical activities",978.0,25-35
CIV,2018,male,27,Services,"Professional, scientific and technical activities",935.0,25-35
CIV,2018,male,28,Services,"Professional, scientific and technical activities",896.0,25-35
CIV,2018,male,29,Services,"Professional, scientific and technical activities",860.0,25-35
CIV,2018,male,30,Services,"Professional, scientific and technical activities",826.0,25-35
CIV,2018,male,31,Services,"Professional, scientific and technical activities",793.0,25-35
CIV,2018,male,32,Services,"Professional, scientific and technical activities",768.0,25-35
CIV,2018,male,33,Services,"Professional, scientific and technical activities",755.0,25-35
CIV,2018,male,34,Services,"Professional, scientific and technical activities",749.0,25-35
CIV,2018,male,35,Services,"Professional, scientific and technical activities",744.0,25-35
CIV,2019,male,25,Services,"Professional, scientific and technical activities",1305.0,25-35
CIV,2019,male,26,Services,"Professional, scientific and technical activities",1249.0,25-35
CIV,2019,male,27,Services,"Professional, scientific and technical activities",1196.0,25-35
CIV,2019,male,28,Services,"Professional, scientific and technical activities",1147.0,25-35
CIV,2019,male,29,Services,"Professional, scientific and technical activities",1101.0,25-35
CIV,2019,male,30,Services,"Professional, scientific and technical activities",1057.0,25-35
CIV,2019,male,31,Services,"Professional, scientific and technical activities",1014.0,25-35
CIV,2019,male,32,Services,"Professional, scientific and technical activities",981.0,25-35
CIV,2019,male,33,Services,"Professional, scientific and technical activities",963.0,25-35
CIV,2019,male,34,Services,"Professional, scientific and technical activities",953.0,25-35
CIV,2019,male,35,Services,"Professional, scientific and technical activities",944.0,25-35
CIV,2020,male,25,Services,"Professional, scientific and technical activities",991.0,25-35
CIV,2020,male,26,Services,"Professional, scientific and technical activities",951.0,25-35
CIV,2020,male,27,Services,"Professional, scientific and technical activities",913.0,25-35
CIV,2020,male,28,Services,"Professional, scientific and technical activities",876.0,25-35
CIV,2020,male,29,Services,"Professional, scientific and technical activities",841.0,25-35
CIV,2020,male,30,Services,"Professional, scientific and technical activities",807.0,25-35
CIV,2020,male,31,Services,"Professional, scientific and technical activities",774.0,25-35
CIV,2020,male,32,Services,"Professional, scientific and technical activities",749.0,25-35
CIV,2020,male,33,Services,"Professional, scientific and technical activities",733.0,25-35
CIV,2020,male,34,Services,"Professional, scientific and technical activities",725.0,25-35
CIV,2020,male,35,Services,"Professional, scientific and technical activities",716.0,25-35
CIV,2021,male,25,Services,"Professional, scientific and technical activities",970.0,25-35
CIV,2021,male,26,Services,"Professional, scientific and technical activities",928.0,25-35
CIV,2021,male,27,Services,"Professional, scientific and technical activities",888.0,25-35
CIV,2021,male,28,Services,"Professional, scientific and technical activities",852.0,25-35
CIV,2021,male,29,Services,"Professional, scientific and technical activities",819.0,25-35
CIV,2021,male,30,Services,"Professional, scientific and technical activities",787.0,25-35
CIV,2021,male,31,Services,"Professional, scientific and technical activities",756.0,25-35
CIV,2021,male,32,Services,"Professional, scientific and technical activities",730.0,25-35
CIV,2021,male,33,Services,"Professional, scientific and technical activities",710.0,25-35
CIV,2021,male,34,Services,"Professional, scientific and technical activities",694.0,25-35
CIV,2021,male,35,Services,"Professional, scientific and technical activities",679.0,25-35
CIV,2022,male,25,Services,"Professional, scientific and technical activities",499.0,25-35
CIV,2022,male,26,Services,"Professional, scientific and technical activities",477.0,25-35
CIV,2022,male,27,Services,"Professional, scientific and technical activities",456.0,25-35
CIV,2022,male,28,Services,"Professional, scientific and technical activities",437.0,25-35
CIV,2022,male,29,Services,"Professional, scientific and technical activities",421.0,25-35
CIV,2022,male,30,Services,"Professional, scientific and technical activities",404.0,25-35
CIV,2022,male,31,Services,"Professional, scientific and technical activities",389.0,25-35
CIV,2022,male,32,Services,"Professional, scientific and technical activities",375.0,25-35
CIV,2022,male,33,Services,"Professional, scientific and technical activities",363.0,25-35
CIV,2022,male,34,Services,"Professional, scientific and technical activities",352.0,25-35
CIV,2022,male,35,Services,"Professional, scientific and technical activities",341.0,25-35
CIV,2023,male,25,Services,"Professional, scientific and technical activities",1039.0,25-35
CIV,2023,male,26,Services,"Professional, scientific and technical activities",993.0,25-35
CIV,2023,male,27,Services,"Professional, scientific and technical activities",950.0,25-35
CIV,2023,male,28,Services,"Professional, scientific and technical activities",911.0,25-35
CIV,2023,male,29,Services,"Professional, scientific and technical activities",876.0,25-35
CIV,2023,male,30,Services,"Professional, scientific and technical activities",842.0,25-35
CIV,2023,male,31,Services,"Professional, scientific and technical activities",809.0,25-35
CIV,2023,male,32,Services,"Professional, scientific and technical activities",779.0,25-35
CIV,2023,male,33,Services,"Professional, scientific and technical activities",750.0,25-35
CIV,2023,male,34,Services,"Professional, scientific and technical activities",724.0,25-35
CIV,2023,male,35,Services,"Professional, scientific and technical activities",699.0,25-35
CIV,2024,male,25,Services,"Professional, scientific and technical activities",1092.0,25-35
CIV,2024,male,26,Services,"Professional, scientific and technical activities",1045.0,25-35
CIV,2024,male,27,Services,"Professional, scientific and technical activities",1000.0,25-35
CIV,2024,male,28,Services,"Professional, scientific and technical activities",960.0,25-35
CIV,2024,male,29,Services,"Professional, scientific and technical activities",923.0,25-35
CIV,2024,male,30,Services,"Professional, scientific and technical activities",886.0,25-35
CIV,2024,male,31,Services,"Professional, scientific and technical activities",851.0,25-35
CIV,2024,male,32,Services,"Professional, scientific and technical activities",818.0,25-35
CIV,2024,male,33,Services,"Professional, scientific and technical activities",786.0,25-35
CIV,2024,male,34,Services,"Professional, scientific and technical activities",756.0,25-35
CIV,2024,male,35,Services,"Professional, scientific and technical activities",727.0,25-35
CIV,2025,male,25,Services,"Professional, scientific and technical activities",1159.0,25-35
CIV,2025,male,26,Services,"Professional, scientific and technical activities",1111.0,25-35
CIV,2025,male,27,Services,"Professional, scientific and technical activities",1065.0,25-35
CIV,2025,male,28,Services,"Professional, scientific and technical activities",1022.0,25-35
CIV,2025,male,29,Services,"Professional, scientific and technical activities",982.0,25-35
CIV,2025,male,30,Services,"Professional, scientific and technical activities",943.0,25-35
CIV,2025,male,31,Services,"Professional, scientific and technical activities",905.0,25-35
CIV,2025,male,32,Services,"Professional, scientific and technical activities",869.0,25-35
CIV,2025,male,33,Services,"Professional, scientific and technical activities",833.0,25-35
CIV,2025,male,34,Services,"Professional, scientific and technical activities",799.0,25-35
CIV,2025,male,35,Services,"Professional, scientific and technical activities",767.0,25-35
CIV,2015,male,25,Services,Public administration and defence; compulsory social security,5237.0,25-35
CIV,2015,male,26,Services,Public administration and defence; compulsory social security,4996.0,25-35
CIV,2015,male,27,Services,Public administration and defence; compulsory social security,4776.0,25-35
CIV,2015,male,28,Services,Public administration and defence; compulsory social security,4580.0,25-35
CIV,2015,male,29,Services,Public administration and defence; compulsory social security,4407.0,25-35
CIV,2015,male,30,Services,Public administration and defence; compulsory social security,4246.0,25-35
CIV,2015,male,31,Services,Public administration and defence; compulsory social security,4091.0,25-35
CIV,2015,male,32,Services,Public administration and defence; compulsory social security,3982.0,25-35
CIV,2015,male,33,Services,Public administration and defence; compulsory social security,3935.0,25-35
CIV,2015,male,34,Services,Public administration and defence; compulsory social security,3928.0,25-35
CIV,2015,male,35,Services,Public administration and defence; compulsory social security,3922.0,25-35
CIV,2016,male,25,Services,Public administration and defence; compulsory social security,4852.0,25-35
CIV,2016,male,26,Services,Public administration and defence; compulsory social security,4629.0,25-35
CIV,2016,male,27,Services,Public administration and defence; compulsory social security,4424.0,25-35
CIV,2016,male,28,Services,Public administration and defence; compulsory social security,4239.0,25-35
CIV,2016,male,29,Services,Public administration and defence; compulsory social security,4073.0,25-35
CIV,2016,male,30,Services,Public administration and defence; compulsory social security,3919.0,25-35
CIV,2016,male,31,Services,Public administration and defence; compulsory social security,3768.0,25-35
CIV,2016,male,32,Services,Public administration and defence; compulsory social security,3661.0,25-35
CIV,2016,male,33,Services,Public administration and defence; compulsory social security,3613.0,25-35
CIV,2016,male,34,Services,Public administration and defence; compulsory social security,3602.0,25-35
CIV,2016,male,35,Services,Public administration and defence; compulsory social security,3593.0,25-35
CIV,2017,male,25,Services,Public administration and defence; compulsory social security,4162.0,25-35
CIV,2017,male,26,Services,Public administration and defence; compulsory social security,3972.0,25-35
